Date,Symbol,Open,High,Low,Close,Volume,avg_sentiment,news_count,sentiment_std,avg_confidence,effective_sentiment,sentiment_lag1,sentiment_lag2,sentiment_lag3,sentiment_ma3,sentiment_ma5,sentiment_rolling_std_5,news_volume_lag1,current_day_return,next_day_close,next_day_return,target_up
2026-04-08,BAJFINANCE,884.5624095069836,920.3424620263672,875.6173963771378,909.4593505859375,13826150,0.0314,0,0.0,0.0,0.0314,0.037,0.0435,0.1669,0.0373,0.09502000000000001,0.07983186707073767,0,0.07010877769480572,897.7314453125,-0.012895469452132824,0.0
2026-04-09,BAJFINANCE,896.4890823934403,907.8194564801651,885.9538691047153,897.7314453125,9457820,0.0267,0,0.0,0.0,0.0267,0.0314,0.037,0.0435,0.0317,0.0611,0.05947617169926059,0,-0.012895469452132824,918.9013061523438,0.02358150753255006,1.0
2026-04-10,BAJFINANCE,910.1550832505548,921.6345046005437,906.7261494285443,918.9013061523438,9491544,0.0227,0,0.0,0.0,0.0227,0.0267,0.0314,0.037,0.026933333333333333,0.03226,0.00824396749144028,0,0.02358150753255006,893.457763671875,-0.027689091646856845,0.0
2026-04-13,BAJFINANCE,890.6748827576488,900.365313902328,875.7167841019559,893.457763671875,10723313,0.0193,0,0.0,0.0,0.0193,0.0227,0.0267,0.0314,0.022900000000000004,0.02742,0.007006211529772982,0,-0.027689091646856845,907.5709838867188,0.01579618062396393,1.0
2026-04-15,BAJFINANCE,919.3485600943784,919.3485600943784,905.533460169681,907.5709838867188,5975197,0.0164,0,0.0,0.0,0.0164,0.0193,0.0227,0.0267,0.01946666666666667,0.023299999999999998,0.00594011784394246,0,0.01579618062396393,900.3652954101562,-0.007939531567772051,0.0
2026-04-16,BAJFINANCE,913.3852347747978,926.9021193161395,898.4768794737946,900.3652954101562,11805227,0.0139,0,0.0,0.0,0.0139,0.0164,0.0193,0.0227,0.016533333333333334,0.0198,0.0050655700567580186,0,-0.007939531567772051,902.700927734375,0.002594094126156632,1.0
2026-04-17,BAJFINANCE,896.6382207477712,904.887498678844,890.3269805066387,902.700927734375,6035241,0.0119,0,0.0,0.0,0.0119,0.0139,0.0164,0.0193,0.014066666666666667,0.01684,0.004290454521367552,0,0.002594094126156632,912.1428833007812,0.010459671942626647,1.0
2026-04-20,BAJFINANCE,902.7009248247721,915.2736622182542,892.5135485743411,912.1428833007812,6184179,0.0101,0,0.0,0.0,0.0101,0.0119,0.0139,0.0164,0.011966666666666667,0.01432,0.0036389558941986562,0,0.010459671942626647,933.1139526367188,0.022990991564884267,1.0
2026-04-21,BAJFINANCE,913.8821981797305,940.1706106839638,913.3852529931185,933.1139526367188,6713975,0.0086,0,0.0,0.0,0.0086,0.0101,0.0119,0.0139,0.0102,0.01218,0.003081720298781678,0,0.022990991564884267,929.0390014648438,-0.004367045590048635,0.0
2026-04-22,BAJFINANCE,932.2691450912259,940.5681052202607,924.4671301354808,929.0390014648438,5759028,0.0073,0,0.0,0.0,0.0073,0.0086,0.0101,0.0119,0.008666666666666666,0.01036,0.0026187783411207102,0,-0.004367045590048635,912.7391967773438,-0.017544801307372015,0.0
2026-04-23,BAJFINANCE,920.4418471427572,924.1689360292474,903.7941834497668,912.7391967773438,9143598,0.0062,0,0.0,0.0,0.0062,0.0073,0.0086,0.0101,0.007366666666666666,0.00882,0.002255437873212842,0,-0.017544801307372015,915.9196166992188,0.003484478296871929,1.0
2026-04-24,BAJFINANCE,914.3790988282084,919.050395487281,904.2414053826628,915.9196166992188,3982355,0.0053,0,0.0,0.0,0.0053,0.0062,0.0073,0.0086,0.006266666666666667,0.0075,0.0019065675964735167,0,0.003484478296871929,916.1680908203125,0.0002712837639500254,1.0
2026-04-27,BAJFINANCE,917.4104537284172,923.2744309195722,902.7505714127813,916.1680908203125,7813458,0.0045,0,0.0,0.0,0.0045,0.0053,0.0062,0.0073,0.005333333333333333,0.006379999999999999,0.0016208022704582903,0,0.0002712837639500254,918.0068359375,0.0020069953708397037,1.0
2026-04-28,BAJFINANCE,916.1681024128881,924.2186505566239,908.7636072544419,918.0068359375,7119135,0.9243,2,0.008768124086713167,0.9388000000000001,0.9243,0.0045,0.0053,0.0062,0.3113666666666667,0.18952,0.4107558301473029,0,0.0020069953708397037,924.3179931640625,0.006874847745678592,1.0
2026-04-29,BAJFINANCE,919.3485415879115,931.2752253706736,910.9998386750779,924.3179931640625,5438997,0.6967833333333333,6,0.30095874412727514,0.80825,0.6968,0.9243,0.0045,0.0053,0.5418666666666666,0.32742,0.44831022406364984,2,0.006874847745678592,931.2752685546875,0.007526928440297231,1.0
2026-04-30,BAJFINANCE,939.2263914452292,969.0431022847603,928.194232699504,931.2752685546875,27364272,0.5923,0,0.0,0.0,0.5923,0.6968,0.9243,0.0045,0.7378,0.44464000000000004,0.4189882790723387,6,0.007526928440297231,931.2752685546875,0.0,0.0
2026-05-01,BAJFINANCE,931.2752685546875,931.2752685546875,931.2752685546875,931.2752685546875,0,0.5034,0,0.0,0.0,0.5034,0.5923,0.6968,0.9243,0.5975,0.54426,0.34022679641674314,0,0.0,944.3945922851562,0.014087482158556153,1.0
2026-05-04,BAJFINANCE,932.3684830401445,960.0980471769249,932.3684830401445,944.3945922851562,7503756,0.4279,0,0.0,0.0,0.4279,0.5034,0.5923,0.6968,0.5078666666666666,0.6289399999999999,0.19323714187495106,0,0.014087482158556153,952.7432861328125,0.00884026011569472,1.0
2026-05-05,BAJFINANCE,944.3946434071306,955.2280120622871,927.4488247005652,952.7432861328125,7290077,0.3637,0,0.0,0.0,0.3637,0.4279,0.5034,0.5923,0.43166666666666664,0.5168200000000001,0.13193050064333103,0,0.00884026011569472,974.7579345703125,0.023106589947075262,1.0
2026-05-06,BAJFINANCE,959.1041619784364,977.988078121017,959.1041619784364,974.7579345703125,7771237,0.3092,0,0.0,0.0,0.3092,0.3637,0.4279,0.5034,0.36693333333333333,0.43929999999999997,0.11212620121987538,0,0.023106589947075262,966.8068237304688,-0.008157010636029027,0.0
2026-05-07,BAJFINANCE,986.1876852701698,986.1876852701698,963.079734972834,966.8068237304688,7873561,0.2628,0,0.0,0.0,0.2628,0.3092,0.3637,0.4279,0.3119,0.3734,0.09528685638638722,0,-0.008157010636029027,949.5131225585938,-0.01788744219361882,0.0
2026-05-08,BAJFINANCE,965.0675308165735,966.0117387824698,945.1897237966647,949.5131225585938,5555386,0.2234,0,0.0,0.0,0.2234,0.2628,0.3092,0.3637,0.2651333333333333,0.31739999999999996,0.08099126496110547,0,-0.01788744219361882,930.3310546875,-0.02020200396957661,0.0
2026-05-11,BAJFINANCE,940.2202758524367,950.1591794026738,927.8463287999407,930.3310546875,5581022,0.1899,0,0.0,0.0,0.1899,0.2234,0.2628,0.3092,0.22536666666666663,0.2698,0.06883955984751783,0,-0.02020200396957661,898.6756591796875,-0.03402594737466391,0.0
2026-05-12,BAJFINANCE,922.330237181858,926.9518515360861,896.2406157098496,898.6756591796875,7174645,0.1614,0,0.0,0.0,0.1614,0.1899,0.2234,0.2628,0.19156666666666666,0.22934000000000002,0.058531683727704134,0,-0.03402594737466391,890.6748657226562,-0.00890287099167053,0.0
2026-05-13,BAJFINANCE,896.4891000333595,901.8561322142032,884.612098160999,890.6748657226562,7422952,0.1372,0,0.0,0.0,0.1372,0.1614,0.1899,0.2234,0.16283333333333333,0.19493999999999997,0.04974734163751851,0,-0.00890287099167053,906.5770874023438,0.017854126451390506,1.0
2026-05-14,BAJFINANCE,897.3836018637576,909.4096505736561,883.5685020327653,906.5770874023438,6815238,0.1166,0,0.0,0.0,0.1166,0.1372,0.1614,0.1899,0.1384,0.16570000000000001,0.04229799049600324,0,0.017854126451390506,904.887451171875,-0.0018637535119160331,0.0
2026-05-15,BAJFINANCE,907.4218593475697,915.9692918081777,901.8063547920738,904.887451171875,5012279,0.1248,2,0.16206887424795668,0.8482000000000001,0.1248,0.1166,0.1372,0.1614,0.1262,0.14598,0.02981445957920382,0,-0.0018637535119160331,915.4723510742188,0.01169747672888577,1.0
2026-05-18,BAJFINANCE,894.5012895507624,919.3485475938392,885.2581216911881,915.4723510742188,6387223,0.1061,0,0.0,0.0,0.1061,0.1248,0.1166,0.1372,0.11583333333333333,0.12922,0.02128713226341152,2,0.01169747672888577,917.9074096679688,0.0026598931042458585,1.0
2026-05-19,BAJFINANCE,921.9326534050346,924.3180144815005,914.4784758688934,917.9074096679688,8313548,0.0902,0,0.0,0.0,0.0902,0.1061,0.1248,0.1166,0.10703333333333333,0.11498,0.017928245870691698,0,0.0026598931042458585,917.4601440429688,-0.0004872666025887984,0.0
2026-05-20,BAJFINANCE,904.4402049183851,920.6406052476597,902.8996870314689,917.4601440429688,5864990,0.0766,0,0.0,0.0,0.0766,0.0902,0.1061,0.1248,0.09096666666666665,0.10286,0.019560879325837385,0,-0.0004872666025887984,902.1046142578125,-0.01673699929621908,0.0
2026-05-21,BAJFINANCE,927.2997107512654,929.1881267100869,897.7314723859383,902.1046142578125,9713326,0.0651,0,0.0,0.0,0.0651,0.0766,0.0902,0.1061,0.07730000000000001,0.09256,0.02364895346521641,0,-0.01673699929621908,910.9501953125,0.00980549363663874,1.0
2026-05-22,BAJFINANCE,902.5518096566084,918.354690610588,902.5518096566084,910.9501953125,4811990,0.0554,0,0.0,0.0,0.0554,0.0651,0.0766,0.0902,0.0657,0.07868,0.020095198431465414,0,0.00980549363663874,936.1453247070312,0.02765807562716205,1.0
2026-05-25,BAJFINANCE,920.4418089864607,938.232470132043,918.8019263417376,936.1453247070312,7065528,0.0471,0,0.0,0.0,0.0471,0.0554,0.0651,0.0766,0.05586666666666667,0.06688000000000001,0.017062444139101778,0,0.02765807562716205,924.5167846679688,-0.012421725272944828,0.0
2026-05-26,BAJFINANCE,938.1827765217242,942.605600563208,922.4295786056811,924.5167846679688,8489543,0.04,0,0.0,0.0,0.04,0.0471,0.0554,0.0651,0.04750000000000001,0.05684,0.014484578005588129,0,-0.012421725272944828,925.4609985351562,0.0010213052730314587,1.0
2026-05-27,BAJFINANCE,926.3057810448138,930.2316599531514,917.3607681377288,925.4609985351562,5349669,0.034,0,0.0,0.0,0.034,0.04,0.0471,0.0554,0.04036666666666667,0.04832000000000001,0.012323432963260128,0,0.0010213052730314587,925.4609985351562,0.0,0.0
2026-05-28,BAJFINANCE,925.4609985351562,925.4609985351562,925.4609985351562,925.4609985351562,0,0.0289,0,0.0,0.0,0.0289,0.034,0.04,0.0471,0.034300000000000004,0.04108,0.01049938093412966,0,0.0,902.700927734375,-0.024593225254015527,0.0
2026-05-29,BAJFINANCE,909.509052497803,932.0703760088064,889.8300353220891,902.700927734375,46752428,0.0246,0,0.0,0.0,0.0246,0.0289,0.034,0.04,0.029166666666666664,0.03492,0.008912743685306151,0,-0.024593225254015527,883.6182250976562,-0.02113956245133486,0.0
2026-06-01,BAJFINANCE,905.8813937458372,912.3913635647469,882.5746523371408,883.6182250976562,6887616,0.0209,0,0.0,0.0,0.0209,0.0246,0.0289,0.034,0.0248,0.02968,0.007560886191443699,0,-0.02113956245133486,876.6112670898438,-0.00792984776546235,0.0
2026-06-02,BAJFINANCE,868.6601444858543,878.9966281359411,855.1929427077972,876.6112670898438,15697997,-0.9642,1,0.0,0.9729,-0.9642,0.0209,0.0246,0.0289,-0.3062333333333333,-0.17115999999999998,0.44334977500840117,0,-0.00792984776546235,871.4430541992188,-0.005895672443022915,0.0
2026-06-03,BAJFINANCE,876.6112961958627,876.6112961958627,858.2243245636365,871.4430541992188,14747769,-0.8196,0,0.0,0.0,-0.8196,-0.9642,0.0209,0.0246,-0.5876333333333333,-0.34188,0.5047012254789955,1,-0.005895672443022915,869.0577392578125,-0.0027372011629585025,0.0
2026-06-04,BAJFINANCE,864.8833876892113,873.7787183820307,862.6968168044914,869.0577392578125,9676279,-0.01745000000000002,2,1.3168449586037074,0.9418500000000001,-0.0175,-0.8196,-0.9642,0.0209,-0.6004333333333334,-0.35115999999999997,0.4965398503644999,0,-0.0027372011629585025,883.9661254882812,0.017154655619545656,1.0
2026-06-05,BAJFINANCE,868.660189418972,907.4219141184456,868.660189418972,883.9661254882812,13274646,-0.0148,0,0.0,0.0,-0.0148,-0.0175,-0.8196,-0.9642,-0.28396666666666665,-0.35903999999999997,0.4893463221482307,2,0.017154655619545656,865.77783203125,-0.02057578105380964,0.0
2026-06-08,BAJFINANCE,867.6662479009749,874.027170203179,861.2059608318382,865.77783203125,6203084,-0.0126,0,0.0,0.0,-0.0126,-0.0148,-0.0175,-0.8196,-0.014966666666666668,-0.36574,0.48303237779676833,0,-0.02057578105380964,881.4813842773438,0.01813808538993289,1.0
2026-06-09,BAJFINANCE,880.5868586887179,883.3200571778759,866.7717584240726,881.4813842773438,9183355,0.2808,1,0.0,0.6154,0.2808,-0.0126,-0.0148,-0.0175,0.08446666666666668,-0.11674,0.41326012147314667,0,0.01813808538993289,878.6984252929688,-0.0031571386917677025,0.0
2026-06-10,BAJFINANCE,884.6617673327235,889.2336992938868,874.7228639331322,878.6984252929688,6939714,0.2387,0,0.0,0.0,0.2387,0.2808,-0.0126,-0.0148,0.16896666666666668,0.09492,0.15121288635562752,1,-0.0031571386917677025,865.231201171875,-0.015326332372342155,0.0
2026-06-11,BAJFINANCE,874.6234767765276,881.5310265948833,863.1937381595617,865.231201171875,5191085,0.2029,0,0.0,0.0,0.2029,0.2387,0.2808,-0.0126,0.24080000000000001,0.139,0.14209815269735185,0,-0.015326332372342155,912.6895141601562,0.05485044104281411,1.0
2026-06-12,BAJFINANCE,875.8162057173853,915.3730302902005,875.716780283085,912.6895141601562,11729668,0.1724,0,0.0,0.0,0.1724,0.2029,0.2387,0.2808,0.20466666666666666,0.17644,0.11315906061822856,0,0.05485044104281411,936.5428466796875,0.026135210440629164,1.0
2026-06-15,BAJFINANCE,936.2446917128663,953.1408273382576,933.26302072015,936.5428466796875,11989428,0.1466,0,0.0,0.0,0.1466,0.1724,0.2029,0.2387,0.17396666666666669,0.20827999999999997,0.0531631169138899,0,0.026135210440629164,953.786865234375,0.018412418199362124,1.0
2026-06-16,BAJFINANCE,940.2202381671683,958.010899073921,940.2202381671683,953.786865234375,9335988,0.1246,0,0.0,0.0,0.1246,0.1466,0.1724,0.2029,0.14786666666666667,0.17704000000000003,0.045190629559676704,0,0.018412418199362124,952.5445556640625,-0.0013025022838905054,0.0
2026-06-17,BAJFINANCE,949.2646689105351,955.9237465275168,945.7363702265553,952.5445556640625,5682977,0.1059,0,0.0,0.0,0.1059,0.1246,0.1466,0.1724,0.1257,0.15048,0.038407512286008895,0,-0.0013025022838905054,952.9917602539062,0.0004694841697268082,1.0
2026-06-18,BAJFINANCE,952.4948150672145,955.0789664353642,942.2080739675965,952.9917602539062,5750456,0.09,0,0.0,0.0,0.09,0.1059,0.1246,0.1466,0.10683333333333334,0.1279,0.03263908699703353,0,0.0004694841697268082,955.9237060546875,0.003076569938023521,1.0
2026-06-19,BAJFINANCE,948.2210560069122,965.7632445741657,947.4259558763664,955.9237060546875,12941776,0.0765,0,0.0,0.0,0.0765,0.09,0.1059,0.1246,0.09079999999999999,0.10872,0.027765031964683974,0,0.003076569938023521,962.384033203125,0.0067582037222413405,1.0
2026-06-22,BAJFINANCE,960.147779870475,967.0056476888367,955.6752732051749,962.384033203125,5680845,0.065,0,0.0,0.0,0.065,0.0765,0.09,0.1059,0.07716666666666668,0.0924,0.02360307183397793,0,0.0067582037222413405,956.5200805664062,-0.006093152457238515,0.0
2026-06-23,BAJFINANCE,962.3839971326659,971.7265905260309,954.6316646691564,956.5200805664062,8202516,0.0553,0,0.0,0.0,0.0553,0.065,0.0765,0.09,0.0656,0.07854,0.02004677031344257,0,-0.006093152457238515,984.8956298828125,0.02966539845102223,1.0
2026-06-24,BAJFINANCE,946.5811699790587,987.8276184745832,946.5811699790587,984.8956298828125,9873777,0.047,0,0.0,0.0,0.047,0.0553,0.065,0.0765,0.055766666666666666,0.06676,0.017028299973864753,0,0.02966539845102223,974.4100952148438,-0.010646340941949717,0.0
2026-06-25,BAJFINANCE,990.1135501580862,999.4560827804515,972.9192597329742,974.4100952148438,12807092,0.0763,1,0.0,0.8769,0.0763,0.047,0.0553,0.065,0.059533333333333334,0.06402,0.012973318773541426,0,-0.010646340941949717,974.4100952148438,0.0,0.0
2026-06-26,BAJFINANCE,974.4100952148438,974.4100952148438,974.4100952148438,974.4100952148438,0,0.0649,0,0.0,0.0,0.0649,0.0763,0.047,0.0553,0.06273333333333334,0.0617,0.011083095235534272,1,0.0,976.0499877929688,0.0016829593475871096,1.0
2026-06-29,BAJFINANCE,969.3412280561971,986.2373636895479,969.3412280561971,976.0499877929688,19875760,0.0551,0,0.0,0.0,0.0551,0.0649,0.0763,0.047,0.06543333333333333,0.05972000000000001,0.011229514682296937,0,0.0016829593475871096,1004.75,0.02940424421491694,1.0
